6.14E+17,"""A great modern British institution"" - great piece from the @guardian on the fantastic @tateliverpool : http://t.co/wm6Es7gk69",happy
6.12E+17,...al vil óleo @MilenioYucatan @revistayucatan @CulturaYucatan @SejuveYuc @GranMMM @NationalGallery @gobiernoyucatan http://t.co/BhDhnzWN4V,nocode
6.13E+17,@britishmuseum  podría tratarse de la divinidad fenicia del cereal?,nocode
6.12E+17,@britishmuseum Excelente colección!,happy
6.13E+17,"Tomorrow: @_TheWhitechapel Gallery Children’s Commission goes on display, featuring work by Brazilian artist Rivane Neuenschwander",nocode
6.13E+17,@HistoryGems @britishmuseum gives me the shivers every time I see this #aweinspiring,happy|surprise
6.13E+17,"A peachy morning at the excellent ""Defining Beauty"" exhibition @britishmuseum",happy
6.13E+17,"@britishmuseum May there be Peace in the North. South. East &amp; West. May there be Peace throughout the world. Druid summer solstice, AH Rite",nocode
6.13E+17,@_TheWhitechapel One of my 5 favourite places for contemporary art ! Great discovery today ! #artinlondon #gallery http://t.co/zAOImhy7JG,happy
6.13E+17,Buzzing on WINGIT #LDN RT @PeytonandByrne It's wine o'clock at the National Cafe with oliverpeyton @nationalgallery tonight - half price...,happy
6.14E+17,#ff @JoeHReportage @JoannaEdenMusic @kevinhenry88 @KentwellHall @kettlesyard @EssexLibraries @looetic @law_saffron @LS_Fitness,not-relevant
6.11E+17,Great night in Cambridge with the Zugubal dancers from the Torres Strait! @MAACambridge http://t.co/HidjzmWvgA,happy
6.12E+17,@_TheRowanTree_ Thank you. Have a lovely weekend x @sewingcircus @SewBloominHappy @tateliverpool @FACT_Liverpool @LarksVintage,happy
6.13E+17,@AdamKoszary @BW_126 Liking @RAMMuseum 's use of Instagram to show behind the scenes &amp; things visitors might miss on a visit. #InstaMuseum,happy
6.14E+17,We made a virtual @britishmuseum for our games art students work http://t.co/BUxCb2nov9,nocode
6.14E+17,Off for a meet @RAMMuseum about some really exciting stuff for #exeter grey day will be #beautiful #breakfastofkings http://t.co/lRwKbGxOLk,happy
6.09E+17,@CamUnivMuseums @ilovemuseum I love Museums because they remind us that others before found a way to survive and also Periwigs  are great:),happy
6.12E+17,#Cambridge will not be the same for my next visits but I look forward to the results! @kettlesyard @rorieborealis  https://t.co/0spfnIyHiK,happy
6.15E+17,"The monumental 'Italian Woman' is by Corot, although he was best known as a landscape pai... http://t.co/mUzceCnoTK via @NationalGallery",nocode
6.11E+17,#cfp #conference 'negotiating art. dealers and museums' @NationalGallery #london april 2016: http://t.co/xhh2iqURte,nocode
6.11E+17,Hidden watercolour treasures go on display at @FitzMuseum_UK - http://t.co/Yz5DTi4jGU http://t.co/4jG25VK2bi,happy
6.13E+17,@britishmuseum turquoise eyes!!!,surprise
6.12E+17,saw Indigenous Australia exhibition @britishmuseum superbly presented but with harrowing vision of colonisation http://t.co/oLM2iQRLvh,happy|sad
6.14E+17,Weekend of last chances feat. Modern Heroism: Printmaking and the legacy of Napoleon @FitzMuseum_UK &amp; Richard Billingham @Townergallery #art,nocode
6.14E+17,Thank you for the #FF @BHandL @GTroopRHA @sinonevero @suzilove @ThelmaHulbert @LansonLoyalty @AntiqueMag @BHL_valuer @trueyankees,happy
6.12E+17,@britishmuseum @JSuhermanBailey this seems quite clear in the copy. Unfair to take that one word &amp; apply to entire thing.,angry
6.12E+17,@britishmuseum why did Napoleon keep using columns against British line? #Waterloo200,nocode
6.14E+17,#ff @CamUnivMuseums @CuriosityFair @ecstasyofwilko @wilkojohnson @CanveyIsIand @CIFC @CICC100 @DorringtonsLtd @DirectorySW @DrenchLtd,not-relevant
6.11E+17,"Don't miss @Tate_StIves' Material Histories seminar, inc. #Linder &amp; Dawn Ades in conversation http://t.co/BLyfFRn04G http://t.co/OzAHd8W2J8",nocode
6.13E+17,Would this be of interest @Objects2015 @ArtatARB @kettlesyard ? https://t.co/DQjQEKi0It,nocode
6.12E+17,"#IndigenousAustralia at @britishmuseum is beautiful, enlightening and thought-provoking. Well worth a visit!",happy
6.13E+17,"@FitzMuseum_UK ta, the release we were sent wasn't clear, but will amend that now",nocode
6.13E+17,The Place's subtle dance piece performed with AgeUK @britishmuseum Defining Beauty exhibition didn't really work; bring back the bacchantes?,sad
6.13E+17,PICTURES: #EnidBlyton #exhibition in #Plymouth #Museum | http://t.co/FtjyJcgsAV via @WMNNews #devon @PlymouthMuseum http://t.co/syuU8tNXMq,nocode
6.13E+17,One of Ch. Shivaji's original portrait is housed in @britishmuseum http://t.co/zlcdNxpQGA #MarathiLondon http://t.co/pXiXzTiVV4,nocode
6.12E+17,Ooo we bet this was good @britishmuseum! #presentfilms https://t.co/iqVGoqG1Wh,happy
6.12E+17,In London?  Missing Cleveland?  Then get thee to the @NationalGallery for this elite show: http://t.co/icLbKnjHLx,nocode
6.15E+17,"@kettlesyard PPL of CAMBRIDGE/PETERBOROUGH!! Final casting week, don't be shy! Filming July 13th-17th. E claire.gellard@shiver.tv RT",not-relevant
6.13E+17,THE TWEETETTES TIMES is out! http://t.co/hxrjtCGx9J Stories via @britishmuseum,nocode
6.16E+17,"Now Showing: Images Moving Out Onto Space, work from eight artists spanning 50 years @Tate_StIves https://t.co/P0pXGOfCP3",nocode
6.11E+17,"#NG365 Willem Duyster's ""Soldiers Fighting Over Booty in a Barn"" (c.1623-24) @NationalGallery #art http://t.co/Emj3mGrD2Q",nocode
6.16E+17,Press view at @tateliverpool for #jacksonpollock #blindspots http://t.co/aEzjmkbGv1,nocode
6.15E+17,A lot of the scholarly establishment will dismiss these as modern ideas inapplicable to the material &gt; @foxvertebrae @britishmuseum,nocode
6.16E+17,Jackson Pollock press view @tateliverpool and some lovely themed spattered cupcakes http://t.co/lr567edB1H,happy
6.15E+17,"Books, films, Greeks, coffee, curry. Perfect Saturday with @ml42. @britishmuseum @Foyles @FoppCovent @monmouthcoffee @Dishoom @CurzonBbury",happy
6.14E+17,"@RathfernPS Had a brilliant(but tiring)trip to the @britishmuseum with Nebula class today,very well behaved great ambassadors for the school",happy
6.13E+17,@69quietgirl @britishmuseum Excellent point. Just add the lack of decent medical services and suspect water supplies and the present is fine,disgust|angry
6.10E+17,@NationalGallery #AskTheGallery Nicholas Penny pls reinstate Candy Unwin who a judge confirmed  was sacked for Trade Union activism,nocode
6.13E+17,Turner at @museugulbenkian @NationalGallery http://t.co/xyoRrqd45w,nocode
6.12E+17,in #Cambridge today? check out Castle Hill Open Day http://t.co/n1gW9gmfXQ  @kettlesyard #CastleHill15 @MuseumofCamb http://t.co/VymNZlDKZj,nocode
6.15E+17,Lovely afternoon at the @britishmuseum - amazing! Thank you for keeping our museums free.,happy
6.13E+17,@kettlesyard  we miss you too!,happy
6.11E+17,@tateliverpool @richard51185877 What a great idea THANK YOU  Liverpool such a great City with amazing History which I study,happy
6.12E+17,@britishmuseum @TripAdvisor Well deserved. Congratulations.,happy
6.12E+17,"I would say this, but you should come and see Christopher Williams @_TheWhitechapel before it closes on Sunday.",nocode
6.15E+17,Spending my Sunday morning roaming the Indigenous Australia exhibition :) (at @BritishMuseum) https://t.co/Ui05Xf3c5D,happy
6.13E+17,@britishmuseum How is this a mystery when the tweet identifies them as 'ancient Greek bronze greaves from 500 BC'? Genuinely confused...,nocode
6.12E+17,"@britishmuseum @TripAdvisor Thing to do in London today? Take action to end scam, lie of austerity. http://t.co/mcnS6UdU1z #endausteritynow",not-relevant
6.10E+17,"@NationalGallery A glimpse into #Tiepolo's inner world: MERCHANTS OF LIGHT, a new historical novel by Marta Maretich. http://t.co/J1RMRzia3p",nocode
6.13E+17,"Beatrice Gibson, Sarah Turner &amp; Larissa Sansour present materials that inspire their work @_TheWhitechapel Bk now! http://t.co/WyAVUVdbwL",nocode
6.12E+17,Hadrian! We're off to visit his wall next! @britishmuseum w/ @bquentin3 &amp; zada_beda thanks to… https://t.co/nixI2mU9ch,happy
6.13E+17,At the @NationalGallery looking at the picture by Matan Ben Cnaan. Winner of this year's BP competition,nocode
6.14E+17,“@NationalGallery:  http://t.co/AQDBwifeZG http://t.co/RA5fZQNdUP” Such a good painting,happy
6.14E+17,@HackneyAbbott @NationalGallery @johnmcdonnellMP @pcs_union thanks Diane your presence &amp; contribution very much appreciated by strikers ;-),happy
6.15E+17,"So me and @foxvertebrae went to the Defining Beauty exhibition at the @britishmuseum yesterday, and I thought I'd tweet some musings.",happy
6.12E+17,"@cheeky_maggy @britishmuseum wasn't that Nap III (Paris, I mean)?",nocode
6.12E+17,@NealSpencer_BM @britishmuseum Ahah! The place where I spent my Saturdays and Sundays out of my Wokhingham school and made cards....,happy
6.14E+17,Strikers at @Shell -sponsored @NationalGallery protest against #privatisation #kayaktivists #ShellNo @revbillytalen http://t.co/kLkbccLnFo,angry
6.15E+17,Last week of Defining Beauty @britishmuseum http://t.co/pHCW5DJOW1,nocode
6.09E+17,Don't forget our AS &amp; A' Level 'Subject Tasters Week' coming this September across @CamUnivMuseums. Book your FREE place today 01223 332904,not-relevant
6.11E+17,Do you have a burning question for @NationalGallery Director Nicholas Penny? Now's your chance to ask! #AskTheGallery,nocode
6.14E+17,#FathiHassan #theOffering 2007 #photograph #photography @britishmuseum #photographycollection… https://t.co/iFgB2yD7wA,nocode
6.15E+17,@britishmuseum Gorgeous,happy
6.15E+17,@britishmuseum  He looks thrilled.,nocode
6.14E+17,"Summer of art happening! Audrey Hepburn @NPG, Barbara Hepworth @TateBritain, Summer exhibition @RAA and Pollock @TateLiverpool! Happy days!",happy
6.12E+17,@britishmuseum Thank You :-),happy
6.14E+17,“Every good painter paints what he is.” Jackson #Pollock coming soon @tateliverpool http://t.co/pu5O38k0GQ http://t.co/qvojc8RUNQ,nocode
6.12E+17,Completed my week's dose of Ancient Greece 2night at @britishmuseum #DefiningBeauty expo. Quite a spectacle and not busy. Worth seeing.,happy
6.14E+17,Tonight (24/06) 6.30pm @Carousel_LDN discussion on collage in contemporary art with @_TheWhitechapel for our #BrooklynVsLondon exhibition.,nocode
6.12E+17,@BM_AG #privateview @NationalGallery @HelenHillyard @artfund opening of the new Baroque galleries - amazing http://t.co/nfIDolC0fT,happy
6.13E+17,@_TheWhitechapel. Contemporary ad after Christopher Williams. http://t.co/GRPmEyYyHn,nocode
6.13E+17,@britishmuseum I'm in. Who do I send my cv to? http://t.co/36Zu31T0Pw,nocode
6.15E+17,"@NationalGallery C'mon, that could be anybody.",nocode
6.13E+17,"Have you heard about Soundscapes? Hint: it's about paintings, DJs, museums, the @NationalGallery, &amp; it's pretty cool. http://t.co/KQWgdXn9LY",happy
6.15E+17,@NationalGallery  : Cover Ulysses-nya Joyce karya Matisse : http://t.co/IoubnWlnCB,nocode
6.14E+17,@KurtBravo @NationalGallery @Investigart @cipripedia Muy propio para hoy. He visto muchos San Juanitos hoy por las calles de Bejar,nocode
6.12E+17,@britishmuseum can u fit in 140characters y learning abt #Waterloo200 is significant? Taken out of curriculum in NJ &amp; I'd like that changed!,nocode
6.13E+17,Et à Sandro aussi @NationalGallery #venus #mars #botticelli http://t.co/aC4VNVKYvy,nocode
6.15E+17,@britishmuseum Wimbledon starts to today any one for tennis.,nocode
6.11E+17,or here https://t.co/R2tO79Easn .An in house solution proposed to meet flexibility needs. Come on @NationalGallery - it's time to TALK.,disgust|angry
6.14E+17,@jbouie Listened to Germany: Memories of a Nation podcasts from @britishmuseum? Many show efforts to grapple with brutal history.,nocode
6.15E+17,'He broke it. He broke the lute'   http://t.co/qGlKYiPRKk   @NationalGallery http://t.co/GecwY9NhpQ,nocode
6.14E+17,Looking forward to Age Friendly Museums Network tomorrow @britishmuseum presenting on @StrokeAssocLDN &amp; @HornimanMuseum partnership,happy
6.13E+17,"I'm at @BritishMuseum in London, Greater London https://t.co/9gF23U5r33",nocode
6.12E+17,{ @britishmuseum } #Napoleon #China #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/iuDGPRtcII,nocode
6.12E+17,Superstition &amp; religion: 4-leafed clover encloses 'T' for Thomas Becket. #pilgrimbadges @britishmuseum @LloyddeBeer http://t.co/WhvW7lm5zQ,nocode
6.12E+17,#Win tickets to Jackson #Pollock: Blind Spots at @tateliverpool! 5 pairs to #giveaway http://t.co/Wr19uS63rh    #art #Liverpool #comp,nocode
6.11E+17,@NationalGallery @state_hermitage,nocode
6.14E+17,Magic Carpet Storytelling @kidsinmuseums  @NationalGallery  https://t.co/95pUT0NPNR,nocode
6.15E+17,"@JessHarri thank you for the RT, following you back, great to see the panelists in action at #DefeatingDepression @RAMMuseum",happy
6.12E+17,Checking out the Art Corner in Queen Square this weekend? @FringeArtsBath @BathBoules @WeLoveBath @NOWBath @ICIABath http://t.co/Kii53DaHPT,nocode
6.12E+17,風刺と言えばTEDトークでも言及した1640年代イギリスの企業独占批判。もはや人間ですらありませんw British Museum: Collection image gallery @britishmuseum http://t.co/mx5tMg6dN3,nocode
6.14E+17,@PrintQuarterly  @Prntmakngonline @_TheWhitechapel @Museo_MAXXI,nocode
6.15E+17,@AHistoricoMNA @britishmuseum,nocode
6.11E+17,"Rayban_Outlet_65,Click_24 http://t.co/sMiDEXlzlK http://t.co/LREnUrzz6U @RAMGolfSociety @RAMIREZLUNA @RAMMuseum @RAMON1144 @RAMONGUTIERREZO",nocode
6.15E+17,"Form/process/context: ""space is a meeting point of histories"" @FL_FLAMIN Artist Sarah Turner in conversation w Karen Mirza @_TheWhitechapel",nocode
6.14E+17,"Job Desc.: ""3D Models"". Back at @britishmuseum today with the African Rock Art team... http://t.co/uClPF58nxM http://t.co/eAPA3BWd2j",nocode
6.12E+17,"""@britishmuseum: We’re here with #Bonaparte What about the importance of Napoleon and the Egyptian culture ?",not-relevant
6.16E+17,"I'm at @NationalGallery in London, Greater London w/ @sandersonabby https://t.co/qpuDgt1kzT http://t.co/iCWaQ24PbQ",nocode
6.15E+17,"Cup depicting Odysseus and a rather sad Achilles, via @britishmuseum archives http://t.co/r8udd0ktjb http://t.co/iLkvKnMhhR",nocode
6.12E+17,Explore the art of Castle Hill this Sat with a tour of the New Hall Art Collection @MECCambridge &amp; last chance to visit @kettlesyard,nocode
6.11E+17,Reading @SStraine on mega-Pollock @tateliverpool in the @stylistmagazine certainly perked up the morning commute! http://t.co/6f9hTVkKQi,happy
6.11E+17,I just told @tate @britishmuseum @NPGLondon &amp; @RoyalOperaHouse to #DropBP Sponsorship. Join me: http://t.co/RBqHZy2rOo,nocode
6.15E+17,This is one of the rooms @Tate_StIves Ravine Neuenschwander now well worth a visit u become part of it too? http://t.co/nXK7jfvFyp,happy
6.14E+17,Fantastic introduction to the re-displayed Baroque galleries @BM_AG today at pre-1900 European Paintings SSN Study Day with @NationalGallery,happy
6.11E+17,"@RAMMuseum RT Hi, Check out our crowdfunding campaign by Pauser http://t.co/jODvZVBWJ0 help us and create new #graffiti #streetart",not-relevant
6.13E+17,"@NationalGallery The 2rd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland",not-relevant
6.10E+17,@FitzMuseum_UK I would love to know the source,happy
6.12E+17,@FundforTeachers can't express gratitude 4 this visit inside our Art History 101 textbk! W/ @bquentin3 @britishmuseum http://t.co/P6Ev1q1J5O,happy
6.13E+17,Don't miss Christopher Williams' exhibition about photography @_TheWhitechapel #britaininsider @londonlivindoll http://t.co/DWxZvo7C9u,nocode
6.14E+17,"@kettlesyard #SINCru's annual #HipHop #Theatre summer #show ""7,295 Silent Steps"" takes place 1st weekend of #July http://t.co/GCekGvK0Gz",nocode
6.12E+17,@britishmuseum @Nickuae why was it pejorative? Was it a comment about class?,nocode
6.14E+17,@FourFeetFilms Enjoy! When Van Gogh lived here for a short while he wrote about his walks over the Thames to work and @NationalGallery.,happy
6.14E+17,Real life Iron #Throne #GameofThrones #GoT @britishmuseum http://t.co/sLCDbrx5rb,nocode
6.12E+17,"John H. Taylor du @britishmuseum ""The collecting activities of Giovanni d'Athanasi"" #objetEgyptien http://t.co/4hCcd1nb6E",nocode
6.13E+17,@ICIABath we are trying to create Fun Palaces across Bath bringing science and arts together. Are you interested?  http://t.co/aU8gGTvDXp,nocode
6.12E+17,#london @visitlondon @NationalGallery #awesome http://t.co/z4wYeXUBuI,happy
6.12E+17,@Godchecker @britishmuseum much better.,happy
6.12E+17,@samerelfidy @HistoryLibya @OsamaTashani @britishmuseum مشكلة لما تبدا متحمس وخاش بثقة وانت ماتندريش عليها,nocode
6.14E+17,This morning students have been given some free time to explore Cambridge's museums. @CamUnivMuseums #ExploreYourSubject #SWOpenDay,nocode
6.14E+17,@odonnellhugh @britishmuseum,nocode
6.13E+17,"Very funny fast talking #MC @theiAwards - a great night, beautiful venue @NationalGallery",happy
6.13E+17,Cannot believe 3 years in London &amp; it's my first visit to the British Museum! It's massive! @britishmuseum http://t.co/Qf9F0qTNkj,happy
6.11E+17,@kettlesyard YES! And we're very excited about completing our epic Tippett cycle with you tomorrow evening too!,happy
6.15E+17,#Win a pair of tickets to Jackson #Pollock: Blind Spots at @tateliverpool! http://t.co/Wr19uS63rh   #art #exhibition #Liverpool,nocode
6.13E+17,@lothargoetz Mirror Image - a frieze of monoprints @Holeeditions @MertensFrames @_TheWhitechapel http://t.co/KGbnko2YoA,nocode
6.15E+17,Hi @MAACambridge &amp; @TheMuseumOfLiz. Pls can you share our sponsored #Roman road walk with your followers? https://t.co/Hz9b4wZbVJ,not-relevant
6.14E+17,.@tateliverpool's Blind Spots exploring Jackson Pollock's black pourings opens 30 June http://t.co/svG1IzgM9t http://t.co/Awml2oE2HL,nocode
6.15E+17,"@city_calm you have a new follower, thank you for favouriting my RT. Really interesting panel #DefeatingDepression @RAMMuseum",happy
6.11E+17,@NationalGallery #AskTheGallery What would you do to better adapt to the needs of foreign visitors?,nocode
6.15E+17,Thank You 😘 RT @CCBMLov: @MidoriTakaki @Nantronica You ARE hopefully one day soon you will have your work at the @britishmuseum 😊,not-relevant
6.14E+17,"@NationalGallery Tomorrow, history, art &amp; science collide during #FellowFriday with @ebdrago. Hope you can join us! http://t.co/hSb9vDspsz",nocode
6.14E+17,@NationalGallery  sexy porn sex with dance and sexual intercours https://t.co/YljzmBvSO9,not-relevant
6.11E+17,"If you've got a spare fiver, @kettlesyard have almost reached their redevelopment funding target http://t.co/TEvhD5ICBq",nocode
6.11E+17,Discover The Arts with Social Media: NOHO Featured Artist Natalie Ryde https://t.co/Gl8amrJgwd @_TheWhitechapel #London #Art #Video,nocode
6.10E+17,Christopher Williams: The Production Line of Happiness showing @_TheWhitechapel till June 21 http://t.co/x5kgjdszTX,nocode
6.14E+17,"@HackneyAbbott @BarnetTradesCcl @NationalGallery @johnmcdonnellMP @pcs_union oh you won't get Ed to intervene, he hasn't with library cuts.",disgust
6.14E+17,@FL_FLAMIN @nia_loves_films @_TheWhitechapel fantastic - thank you!,happy
6.15E+17,"@_TheWhitechapel ""Toward Parliament square at dusk"". I hope you all enjoy this painting. http://t.co/cjY46idGyJ http://t.co/ZKTDELAPkT",happy
6.14E+17,The Dartmouth Museum Daily is out! http://t.co/DRFJjmT28J Stories via @FitzMuseum_UK @MuseumsAtNight @HilaryMcGowan,happy
6.15E+17,May have bought more stuff from the Mexican bit of the @britishmuseum :D http://t.co/XmvUJGIigx,happy
6.15E+17,@chemingineer @aaroo4 Saw it @NationalGallery (London) last year and looked for signs of damage but saw none. Conservationists deserve merit,happy|surprise
6.13E+17,Apotropaic! RT @britishmuseum: Today's #MysteryObject - ancient Greek bronze greaves 500 BC! http://t.co/IM4j6O3SkU http://t.co/jbNoLsd9qe,nocode
6.10E+17,Go this week! @CreativeDebuts @FunkyArtGallery @GlobalArtAgency @ShoreditchHype @Brick_Lane_Art @_TheWhitechapel http://t.co/93FcNMiTUU,happy
6.13E+17,"@RAMMuseum  Hello. If you are interested in Kundalini, Enlightenment, Liberation, etc., check this:  https://t.co/N2mbD6Zrpf",nocode
6.12E+17,"""La Gare Saint-Lazare"" de Claude Monet @NationalGallery #London http://t.co/ctnlAZcU9M",nocode
6.14E+17,@Smerchant84 RT @lisamaythomas: The Touch Diaries trailer! https://t.co/TG6HPOQ4IK premiere 9th July @ICIABath @BathDance @theatrebristol,happy
6.15E+17,The @BritishMuseum has an 'Enlightenment' gallery. It's kind of the 'Batman Begins' of the place. http://t.co/y6cOmANylc,nocode
6.15E+17,CEO Daniel Gandesha will be speaking at the @WiredUK money #startup event at @britishmuseum on 8th July: http://t.co/ssV9XuW9gN,nocode
6.10E+17,#ChristopherWilliams The Production Line of Happiness @_TheWhitechapel on until Sunday. Dynamic &amp; refreshing http://t.co/fPla90shml,happy
6.11E+17,@ExeterLiving @MooseAllain @ThelmaHulbert Fab. :),happy
6.14E+17,@britishmuseum heading to visit mummies and statues.,nocode
6.13E+17,Dr Sculthorpe provides insightful talk to @artfund members about #IndigenousAustralia exhibition @britishmuseum http://t.co/J51wWzXSvf,happy
6.14E+17,The @RAMMuseum in Exeter is definitely worth a visit. They have a #Samurai! #ILoveMuseums @brinton83 @crazybird001  https://t.co/1OAGRLHmak,happy
6.12E+17,Visited the @FitzMuseum_UK today! Inspiration is everywhere :) http://t.co/xq3U4bvz3Y,happy
6.11E+17,F is for Funky Fiddle Leaf but also for the fabulous @FitzwilliamColl and @FitzMuseum_UK http://t.co/JUwM1VV89t,happy
6.13E+17,@MarcusRomer @kettlesyard @andrewnairne The truth is I had a brain freeze and couldn't remember your name.,not-relevant
6.14E+17,"Brilliant Day, Loved drinking too much coffee with the lovely @lisajewelluk @NationalGallery",happy
6.12E+17,Find great content producers on #Periscope like @britishmuseum http://t.co/9FJeQAZvXQ  @periscopeco @periscopetv http://t.co/PTx5tkaWvZ,happy
6.13E+17,"Entrance Hall of Royal Academy, Somerset House by George Johann Scharf 1836 (@britishmuseum). http://t.co/JkndjhmQc5",nocode
6.14E+17,"Congrats @samcurtisart, v exciting. Looking forward to the show. Starts 15th July - not to miss! @_TheWhitechapel",happy
6.13E+17,Lo viste? El tuit más popular de hoy entre las personas que sigo http://t.co/HZwcLEHrv1 por @britishmuseum,nocode
6.12E+17,@kettlesyard - sparkling strings of  light adding to the ambience at Kettles Yard this sunny afternoon http://t.co/dVm0zpXXly,happy
6.12E+17,@NationalGallery Great 2 c #Rembrandt's back from loan in Rooms 23 &amp; 24 Missed them so much!,happy
6.10E+17,Crossing the red line. @fitzmuseum_uk @cambridgeuniversity #cambridgeuniversity #iphoneonly #shotoniphone6 #museum … http://t.co/lJ4s0syi3O,nocode
6.16E+17,#Pollock review – this is art as nervous breakdown... and it's majestic http://t.co/2VuJL7t9BC via @guardian Until 18 October @tateliverpool,happy
6.12E+17,Friday off. Christopher Williams @_thewhitechapel #whitechapelgallery 👏🏻 https://t.co/b0hJLUxgg7,nocode
6.14E+17,Great visit to the @britishmuseum yesterday. Expect photos.......,happy
6.14E+17,"@MorpethSch students got to try their hand at curating an exhibition @_TheWhitechapel yesterday, check it out http://t.co/Va9kAkGT2z",nocode
6.10E+17,Great day filming #Roman #gems @FitzMuseum_UK with @gassingabout. Watch this space for the finished video! http://t.co/nvf8kEVkJj,happy
6.11E+17,"@NationalGallery Director Nicholas Penny, why was Candy Udwin sacked for? was it because she is vocal about the Tory's plan #AskTheGallery",not-relevant
6.13E+17,@britishmuseum @Deirdre2_borgia Looks incredibly uncomfortable to wear...👢,nocode
6.13E+17,"They did and they will: Coin minted in Amphipolis in #Greece 330 BC depicting Zeus, today in the @BritishMuseum. http://t.co/Vv0IsKfQR7",nocode
6.12E+17,@NationalGallery the glass means fragility and the book are fortification plans says museum text Tizian far superior https://t.co/pYZBvPbiYV,nocode
6.13E+17,"@Tate @tateliverpool I will be hammering the door down to see that exhibition, fantastic opportunity to see a well curated exhibition",happy
6.14E+17,Looking forward to joining this evening's #DefeatingDepression event at @RAMMuseum - hosted by @UoE_MedHist,happy
6.15E+17,.@NationalGallery loved the Drawing in Silver and Gold exhibit. Fascinating process and breadth of use thru centuries of #art!,happy
6.13E+17,So pleased this was selected and will be at @ThelmaHulbert Gallery in July/August #EvolverPrize2015 http://t.co/yA60vLNPTk,happy
6.15E+17,"Saw #definingbeauty at @britishmuseum today and it is just glorious. Seriously, the arse on that exhibition. Wow.",happy
6.13E+17,£13m Cezanne painting will leave Cambridge's @FitzMuseum_UK- unless a UK buyer comes forward: http://t.co/JUDB49cQcz http://t.co/gWmNfNAE3K,nocode
6.10E+17,@tateliverpool @uccrew_sthelens  tom?,nocode
6.14E+17,Coming soon from @TheEES near  @SoaneMuseum @camdentalking @britishmuseum @FoundlingMuseum @LoveCamden @DickensMuseum http://t.co/Xx78LXC3X4,nocode
6.11E+17,Thank you Caroline Campbell for this aft @NationalGallery.I'm so glad I came to #London to take you to @SanFrancisco http://t.co/J7WDpKSJXL,happy
6.12E+17,"@SplashDSM @britishmuseum e.g. arc de triomphe, part of the louvre were napoleon B",nocode
6.12E+17,Van Gogh &amp; Monet @NationalGallery #London http://t.co/tBaeuSl7Xc,nocode
6.15E+17,"BritishMuseum: RT @Alias_Ailsa: Loved #ancientlives exhibition @britishmuseum! Brilliant use of technology, amazin… http://t.co/LR7CW55YOy",happy
6.14E+17,@britishmuseum for a wonderful summer party http://t.co/p9CCVNcQE8,happy
6.13E+17,@britishmuseum a death mask??,surprise
6.12E+17,@NationalGallery's Matt Morgan explores the display of light in art from Turner to Eliasson! Later: 8pm #alsofestival http://t.co/7YRTpDZaTQ,nocode
6.11E+17,Solidarity @greenpeace #kayaktivists We r fighting @Shell &amp; @NationalGallery who want 2 privatise 400 workers here #ShellNo #noprivatisation,angry
6.12E+17,@britishmuseum @TripAdvisor I put the @NatGalleryAus and @V_and_A ahead of you; however I fear changes coming to both,nocode
6.13E+17,Really loved #DefiningBeauty @britishmuseum. Outstanding exhibit+ worth it for last 2 sculptures alone. Closes 5 July http://t.co/F3GZWdGSdX,happy
6.12E+17,@britishmuseum Discover the diversity of http://t.co/2kbdAhhHxK http://t.co/YqWY358aci,nocode
6.15E+17,Still time to book for @PlymouthMuseum and @YorkArtGallery #newexpressions #fieldvisits #KeithHarrison #PhilipEglin https://t.co/sq0JZ7SD4X,nocode
6.12E+17,@PamHartshorne @britishmuseum  Sounds wonderful😊- enjoy,happy
6.12E+17,Really enjoying @britishmuseum tweets. Well worth a follow.,happy
6.14E+17,Just finished deinstalling @kettlesyard Now closing for 2 years redevelopment. Look forward to seeing new space,happy
6.13E+17,@britishmuseum why was the wounded eye of Horus used so much?,nocode
6.13E+17,@tateliverpool #FathersDay My father's Carl Kohler 1919-2006 selfportrait from 1946. http://t.co/29rx0PjLxh http://t.co/rcY8bI0dbZ,nocode
6.13E+17,Ace dragon tiles at the @britishmuseum http://t.co/S6BLYPW7dR,happy
6.14E+17,L'immense toile majeure de #Seurat (mal connu en France) Baigneurs à Asnières est à Londres @NationalGallery http://t.co/ogo1jI8q3C,nocode
6.15E+17,Thanks @britishmuseum for preserving #Palmyre http://t.co/kQPEpqSUU6,happy
6.13E+17,@NationalGallery Welcome aboard!,happy
6.12E+17,.@Tate_StIves curator Laura Smith talking on 2018 show on Virginia Woolf &amp; women artists. #MaterialHistories http://t.co/jDmlhxQDFn,nocode
6.11E+17,@NationalGallery @Duff_Stuff_ Always start with the Perugino- then try other stuff!,nocode
6.11E+17,@FitzMuseum_UK Rather lovely promotional animation: https://t.co/IF96Cy4zy3,happy
6.14E+17,What lies beneath: drapery and the suggested form http://t.co/xY8I9SWmOM via @britishmuseum,nocode
6.12E+17,@britishmuseum @JHGHendriks This Dutch horse survived: https://t.co/Ft2tViG040,nocode
6.12E+17,Congratulations to our @artfund @NationalGallery trainee @HelenHillyard on a fantastic #Baroque redisplay @BM_AG! http://t.co/RXVTc7bXhG,happy
6.14E+17,Glad Day #LoveWins (from @britishmuseum) http://t.co/Q4XSwL0esu http://t.co/voivfqwJYD,happy
